playerShort,,playerShort,player,club,leagueCountry,birthday,height,weight,position,games,victories,ties,defeats,goals,yellowCards,yellowReds,redCards,refCount,refCountryCount,meanIAT,seIAT,meanExp,seExp,color_rating,meanIAT_nIAT,meanExp_nExp,meanIAT_GameNbr,meanExp_GameNbr,meanIAT_cards,meanExp_cards
maxwell,1050,maxwell, Maxwell,Paris Saint-Germain,France,27.08.1981,175.0,73.0,Left Fullback,426,293,82,51,20,26,0,0,142,30,0.35840144587992373,0.001203388436679179,0.49017031335741684,0.0065720720610822885,2,0.3319543108624072,0.4489835869788715,0.35890812120922505,0.47728869455477596,0.0,0.0
maynor-figueroa,2121,maynor-figueroa,Maynor Figueroa,Wigan Athletic,England,02.05.1983,180.0,85.0,Left Fullback,316,105,78,133,9,48,1,2,79,24,0.33202644403433734,0.00012660856153077742,0.35842191416822483,0.0006520671134740842,5,0.32747573491836646,0.4511860316428767,0.32676374553565934,0.3486849855941042,0.9800690511801721,1.0693366868445722
medhi-lacen,41,medhi-lacen,Medhi Lacen,Getafe CF,Spain,15.03.1984,178.0,71.0,Defensive Midfielder,226,71,56,99,5,40,2,1,55,18,0.3500358845570585,0.004383337644313116,0.47437687413882906,0.01713368774406523,2,0.3520506154288578,0.4958432625649912,0.36303883840689377,0.5509365285631341,0.0,0.0
medhi-zeffane,6834,medhi-zeffane,Medhi Zeffane,Olympique Lyon,France,19.05.1992,175.0,68.0,Right Fullback,14,8,5,1,0,1,0,0,12,7,0.33965712662040914,0.00038471667856604977,0.3892288704395889,0.0016364773584449435,3,0.33138715777706673,0.3571466140696907,0.3389466650809731,0.38163916939610065,0.0,0.0
mehdi-abeid,7591,mehdi-abeid,Mehdi Abeid,Newcastle United,England,06.08.1992,178.0,76.0,Joker,47,24,13,10,9,9,0,0,31,5,0.3290637573402859,0.0004440679497339756,0.3888372579273748,0.002103434904696027,2,0.32708211555394817,0.3588213700743674,0.3281794221429062,0.38790930308244076,0.326391469021736,0.396
mehmet-ekici,4359,mehmet-ekici,Mehmet Ekici,Werder Bremen,Germany,25.03.1990,180.0,79.0,Attacking Midfielder,171,67,47,57,31,26,0,0,73,8,0.3424272418233813,8.69085003445459e-05,0.3757667315475648,0.00042119212300352943,2,0.33646884869945926,0.34078803864254237,0.3390924229549419,0.35295825104641293,0.0,0.0
mensur-mujdza,4229,mensur-mujdza,Mensur Mujdža,SC Freiburg,Germany,28.03.1984,185.0,77.0,Right Fullback,143,63,24,56,2,30,0,0,63,19,0.3526404687594002,0.001176510215804832,0.4461604631784399,0.006630288417776881,2,0.32790987442787706,0.44932891612861364,0.34477303708654294,0.3910066348517179,0.0,0.0
mergim-mavraj,8660,mergim-mavraj,Mergim Mavraj,SpVgg Greuther Fürth,Germany,09.06.1986,189.0,84.0,Center Back,239,88,67,84,8,45,5,0,80,14,0.3408091726375324,0.00010396185259824011,0.3799817358910011,0.00061025978358084,1,0.33659547261322353,0.3463349343905393,0.3380276638962143,0.35069989440555643,0.0,0.0
mesut-oezil,26,mesut-oezil,Mesut Özil,Real Madrid,Spain,15.10.1988,183.0,76.0,Attacking Midfielder,418,260,82,76,76,28,0,3,123,35,0.3520211094148743,0.001253351136052558,0.5015763855211144,0.0068086861943807316,2,0.3324402237477294,0.38186481315811965,0.3517725082349563,0.4783391123730022,0.0,0.0
mevluet-erdinc,1052,mevluet-erdinc,Mevlüt Erdinç,Stade Rennes,France,25.02.1987,179.0,69.0,Center Forward,276,100,78,98,79,17,0,1,74,22,0.34477978284142463,0.0011122793481950684,0.4266539313690708,0.005049746561923989,1,0.3352288307801693,0.3820557968252603,0.33723858760830394,0.3645127928768872,0.0,0.0
micah-richards,1053,micah-richards,Micah Richards,Manchester City,England,24.06.1988,180.0,83.0,Right Fullback,271,137,46,88,12,35,0,0,79,25,0.35061290746664103,0.0011778806019993888,0.480406349842134,0.006811089216990652,5,0.32875676872215553,0.36750277140589843,0.33460625567745267,0.3944475234824114,0.0,0.0
michael-carrick,1054,michael-carrick,Michael Carrick,Manchester United,England,28.07.1981,186.0,74.0,Center Midfielder,611,338,126,147,29,46,1,0,112,29,0.3395333846560561,0.0011223244991809848,0.4259966687882591,0.0065819249214610215,1,0.3275158798949066,0.3990119859018237,0.33176296363484525,0.38047757014367706,0.0,0.0
michael-dawson,1055,michael-dawson,Michael Dawson,Tottenham Hotspur,England,18.11.1983,188.0,76.0,Center Back,415,194,108,113,17,68,1,4,111,25,0.3376919587359264,0.0008083796573030609,0.42933269133272617,0.003794304898495711,2,0.3273261077884311,0.3601795990728028,0.3300957025495538,0.37844547159832,0.0,0.0
michael-essien,251,michael-essien,Michael Essien,Real Madrid,Spain,03.12.1982,177.0,85.0,Defensive Midfielder,495,294,100,101,59,89,5,2,144,43,0.3347752459629191,0.003058972817770716,0.3803238363244288,0.016866636072662856,5,0.3287464581955115,0.4243037343249999,0.3340844218678566,0.3738684212006479,0.0,0.0
michael-hefele,9077,michael-hefele,Michael Hefele,SpVgg Greuther Fürth,Germany,01.09.1990,192.0,87.0,Joker,75,26,13,36,1,18,1,0,53,1,0.3366281626427213,5.454025113076391e-05,0.3359668924003007,0.000225061636579017,1,0.33662816264272144,0.33596689240030103,0.3366281626427213,0.33596689240030075,0.0,0.0
michael-krohn-dehli,1775,michael-krohn-dehli,Michael Krohn-Dehli,Celta Vigo,Spain,06.06.1983,170.0,70.0,Attacking Midfielder,312,125,73,114,39,29,1,1,98,30,0.3601948613141522,0.0002724813817770514,0.5377170488763473,0.0014366883497853639,2,0.3435789681234755,0.43676097731427826,0.3603215054935725,0.5530542891821769,0.0,0.0
michael-mancienne,3725,michael-mancienne,Michael Mancienne,Hamburger SV,Germany,08.01.1988,184.0,74.0,Center Back,200,71,52,77,0,25,0,1,84,16,0.3365325863341599,0.0005500841904524691,0.39980019653425813,0.002713872261791191,4,0.3279666943525569,0.3583774868810013,0.33255321529815485,0.37107141179213265,0.0,0.0
michael-owen,1057,michael-owen,Michael Owen,Stoke City,England,14.12.1979,173.0,70.0,Center Forward,531,262,128,141,244,13,1,0,136,28,0.34900283122289494,0.0010176535852621518,0.4745534980297602,0.005028487885294071,2,0.3283881626193396,0.4100719583269499,0.33694649079041206,0.4114696671070336,0.0,0.0
michael-rensing,2859,michael-rensing,Michael Rensing,Bayer Leverkusen,Germany,14.05.1984,190.0,92.0,Goalkeeper,271,129,65,77,0,19,0,0,96,17,0.3437337140244821,0.00017591287425737653,0.3946996699599398,0.0007999289539816656,2,0.3373776883745012,0.3517438918685844,0.3397691623866199,0.36095487348204425,0.0,0.0
michael-schulze,4288,michael-schulze,Michael Schulze,VfL Wolfsburg,Germany,13.01.1989,185.0,78.0,Right Fullback,155,71,38,46,9,17,1,0,97,1,0.3366281626427214,5.454025113076394e-05,0.33596689240030053,0.0002250616365790169,1,0.33662816264272166,0.33596689240030103,0.3366281626427206,0.3359668924003006,0.0,0.0
michael-tonge,1516,michael-tonge,Michael Tonge,Leeds United,England,07.04.1983,183.0,77.0,Left Midfielder,389,165,89,135,29,51,0,0,102,2,0.32682219167570165,9.976825384667422e-06,0.35909218418331323,3.8859623448130085e-05,1,0.3267052702365334,0.35676541381498883,0.32672442874162316,0.35713953511952484,0.0,0.0
michael-turner,2128,michael-turner,Michael Turner,Norwich City,England,09.11.1983,193.0,79.0,Center Back,283,89,80,114,17,42,1,1,61,1,0.3266896837267236,9.638668990978086e-06,0.3564455622815242,3.688022473407079e-05,1,0.32668968372672386,0.3564455622815243,0.326689683726724,0.356445562281524,0.0,0.0
michal-kadlec,1058,michal-kadlec,Michal Kadlec,Bayer Leverkusen,Germany,13.12.1984,184.0,76.0,Left Fullback,249,114,64,71,27,32,1,1,111,35,0.3530785878007546,0.0015977054178931093,0.4967461827820041,0.0073483988700258655,1,0.3352651479952449,0.39068088902723364,0.34487804059962945,0.4143510286235539,0.0,0.0
michel-bastos,1059,michel-bastos, Michel Bastos,Olympique Lyon,France,02.08.1983,177.0,71.0,Left Midfielder,297,127,87,83,65,27,1,0,96,22,0.3458754170668931,0.001021759485323635,0.40164409474089524,0.004612840128133588,4,0.33688001346425583,0.38142867913994966,0.34094376987947106,0.37397626936666084,0.650370308240018,1.076923076923076
michel_10,2861,michel_10, Míchel,Getafe CF,Spain,08.11.1985,183.0,72.0,Defensive Midfielder,130,48,24,58,1,42,1,3,49,3,0.35308628334853087,0.00023671519811995412,0.5056607136561545,0.001071976548973866,1,0.33124137520034985,0.38171052137682476,0.3608860649332729,0.54470746028051,0.0,0.0
michel_15,1777,michel_15, Míchel,Levante UD,Spain,29.07.1988,180.0,73.0,Center Midfielder,134,60,34,40,20,26,1,1,63,15,0.3638558567462518,0.00018826777651246115,0.5810941455094353,0.0009089931507573551,2,0.3611866174579286,0.5325576938093176,0.3666811584730846,0.5859715615762934,0.0,0.0
mickaeel-tavares,1060,mickaeel-tavares,Mickäel Tavares,Fulham FC,England,25.10.1982,186.0,76.0,Defensive Midfielder,86,33,19,34,2,8,0,0,61,19,0.35180383717286506,0.0010711074588694732,0.46526165015966486,0.005077858006947351,4,0.3311454063713479,0.3663943702036346,0.35224475580089026,0.45535132033083264,0.0,0.0
mickael-landreau,1061,mickael-landreau,Mickaël Landreau,Lille OSC,France,14.05.1979,184.0,80.0,Goalkeeper,703,299,192,212,0,13,0,1,131,36,0.35064573724813636,0.0033688422281691562,0.48454860247837356,0.01292756135905712,1,0.3357819004192464,0.3937854073959183,0.338167817515665,0.3722371055762145,0.0,0.0
mickael-pereira,2863,mickael-pereira,Mickaël Pereira,RCD Mallorca,Spain,08.12.1987,177.0,69.0,Joker,120,37,27,56,9,21,0,0,27,1,0.36989359418717194,0.00022948964086646405,0.5882973115445439,0.0010016473064931102,5,0.36989359418717216,0.5882973115445439,0.3698935941871722,0.588297311544544,0.7397871883743441,1.1765946230890878
miguel-flano,3413,miguel-flano, Miguel Flaño,CA Osasuna,Spain,19.08.1984,177.0,72.0,Center Back,231,75,61,95,9,46,1,3,39,4,0.3680665675122539,0.00024945148182413976,0.583031668118098,0.0010913854247814457,2,0.3684143977946183,0.5767933945733552,0.36958513513816,0.5874083068102091,0.7397871883743441,1.1765946230890878
miguel-torres,1778,miguel-torres, Miguel Torres,Getafe CF,Spain,28.01.1986,184.0,76.0,Left Fullback,202,96,37,69,1,41,2,1,55,16,0.35537447110947795,0.00019887940403119918,0.5310349295527638,0.0009304006345376445,2,0.34668662027262337,0.47958573866541787,0.36580381792838756,0.5737337712509625,0.355498137405798,0.517225106182161
mike-frantz,4289,mike-frantz,Mike Frantz,1. FC Nürnberg,Germany,14.10.1986,180.0,79.0,Left Midfielder,195,66,51,78,30,16,1,1,64,1,0.33662816264272133,5.454025113076392e-05,0.33596689240030064,0.00022506163657901704,2,0.33662816264272155,0.33596689240030103,0.33662816264272094,0.3359668924003009,0.0,0.0
mike-hanke,1376,mike-hanke,Mike Hanke,Bor. Mönchengladbach,Germany,05.11.1983,185.0,85.0,Center Forward,379,149,95,135,92,17,1,2,106,29,0.35093196701244145,0.00022876544647926897,0.487725386675432,0.0011887307221223877,1,0.3357586694649516,0.3750846904042734,0.34073560848487583,0.3791302163470396,0.0,0.0
mike-pollitt,1517,mike-pollitt,Mike Pollitt,Wigan Athletic,England,29.02.1972,193.0,93.0,Goalkeeper,205,55,50,100,0,5,0,3,74,1,0.3266896837267235,9.638668990978086e-06,0.35644556228152435,3.688022473407079e-05,2,0.3266896837267239,0.3564455622815243,0.326689683726724,0.3564455622815239,0.0,0.0
mike-williamson,2130,mike-williamson,Mike Williamson,Newcastle United,England,08.11.1983,191.0,84.0,Joker,172,75,34,63,4,29,0,0,54,7,0.3316581046965479,2.4575884865219144e-05,0.3742704500723698,0.00010619130883697216,1,0.3268505551388799,0.357025671918401,0.3282495368219015,0.36204174798330113,0.0,0.0
mikel-arteta,1062,mikel-arteta, Mikel Arteta,Arsenal FC,England,26.03.1982,176.0,69.0,Attacking Midfielder,427,216,99,112,64,66,2,3,114,25,0.34356003589944334,0.0008769127612499696,0.4561503609244705,0.003902753392828772,1,0.3285930688130642,0.3681371366975928,0.3320078147080714,0.38740412743359,0.325185154120009,0.538461538461538
mikel-gonzalez,2866,mikel-gonzalez, Mikel González,Real Sociedad,Spain,24.09.1985,190.0,79.0,Center Back,216,85,61,70,6,52,4,1,51,6,0.3701580686029085,0.0002374533483608163,0.6039637759719061,0.0010645956523236608,1,0.367866477158386,0.588856518572469,0.36995603953533224,0.5919963378676714,1.109680782561516,1.7648919346336318
mikel-rico,2867,mikel-rico, Mikel Rico,Granada CF,Spain,04.11.1984,178.0,75.0,Defensive Midfielder,201,73,54,74,19,33,1,0,43,1,0.3698935941871718,0.00022948964086646405,0.5882973115445439,0.0010016473064931102,2,0.36989359418717194,0.5882973115445439,0.3698935941871721,0.5882973115445441,0.36989359418717205,0.5882973115445439
mikele-leigertwood,1518,mikele-leigertwood,Mikele Leigertwood,Reading FC,England,12.11.1982,186.0,72.0,Joker,408,151,112,145,26,51,2,2,118,6,0.32577837186558367,3.391622022033061e-05,0.35441401522489235,0.00014211795520841457,3,0.3268472697506712,0.38497922225719866,0.3264261180413945,0.35585800700534087,0.0,0.0
milan-badelj,1063,milan-badelj,Milan Badelj,Hamburger SV,Germany,25.02.1989,186.0,76.0,Center Midfielder,247,135,48,64,33,33,0,0,101,28,0.3558690361796487,0.0013287866850453386,0.49249105318894826,0.00607858352263226,1,0.33459757941593227,0.3757814378456357,0.35300071949512485,0.44790785601401667,0.0,0.0
milan-bisevac,1064,milan-bisevac,Milan Biševac,Olympique Lyon,France,31.08.1983,185.0,81.0,Center Back,282,110,86,86,7,49,2,2,91,32,0.3456563102570992,0.0015988217691823695,0.4509436943662646,0.005742573852172499,2,0.3340627812351775,0.38211382113821113,0.33895789690260353,0.3840842198543682,0.0,0.0
milan-petrzela,1484,milan-petrzela,Milan Petržela,FC Augsburg,Germany,19.06.1983,175.0,65.0,Right Midfielder,194,98,52,44,30,31,0,1,76,26,0.3661929935750356,0.00023042929069696266,0.53762404523517,0.0011443846799294509,1,0.33814568146658697,0.3937199534436514,0.3912765411702606,0.6152090371615313,0.0,0.0
milorad-pekovic,27,milorad-pekovic,Milorad Peković,SpVgg Greuther Fürth,Germany,05.08.1977,189.0,88.0,Defensive Midfielder,377,143,106,128,17,135,6,2,115,25,0.34236689093960027,0.0011336510972910496,0.4198898029941082,0.005543029787243535,1,0.3366809995609519,0.3552434063569481,0.3383271708770279,0.36327507295208683,0.0,0.0
miranda_2,2868,miranda_2, Miranda,Atlético Madrid,Spain,07.09.1984,186.0,76.0,Center Back,326,183,76,67,16,68,4,2,124,27,0.3619667425236405,0.00035608426906662467,0.567711225360822,0.0019169939046601184,3,0.34231906549942115,0.4438261908449299,0.3649628603215333,0.589639345359664,1.4795743767486882,2.3531892461781756
mitchell-langerak,299,mitchell-langerak,Mitchell Langerak,Borussia Dortmund,Germany,22.08.1988,192.0,81.0,Goalkeeper,60,35,10,15,0,3,0,1,40,11,0.3423080125004991,0.00020015763328019804,0.3511821223012146,0.0010064778912492664,1,0.3350316392577487,0.336284091228806,0.3398309038631364,0.33817599791385927,0.0,0.0
mladen-petric,1781,mladen-petric,Mladen Petrić,Fulham FC,England,01.01.1981,185.0,81.0,Center Forward,365,172,84,109,147,21,0,1,146,35,0.35035935976377824,0.00019674597435700666,0.4866173807887045,0.0009595846821689498,1,0.3320763218701607,0.37538631281105206,0.3458117580360398,0.42448678750578117,0.0,0.0
modibo-maiga,1065,modibo-maiga,Modibo Maïga,West Ham United,England,03.09.1987,185.0,76.0,Left Winger,217,64,51,102,50,25,1,2,78,19,0.31005201925253284,0.0035422274220257245,0.23828478219360946,0.015300357147948515,4,0.32758340540681086,0.35554080303314695,0.3245022808588327,0.2996691816361304,0.325185154120009,0.538461538461538
mody-traore,166,mody-traore,Mody Traoré,Valenciennes FC,France,14.07.1980,173.0,70.0,Joker,112,35,31,46,1,16,0,0,43,1,0.334683895844357,0.000150884729853696,0.33610096313517124,0.0005859663580006838,3,0.33468389584435737,0.33610096313517096,0.334683895844357,0.33610096313517096,0.0,0.0
mohamed-amsif,8992,mohamed-amsif,Mohamed Amsif,FC Augsburg,Germany,07.02.1989,187.0,89.0,Goalkeeper,61,14,18,29,0,6,0,0,47,8,0.33942489997000885,0.0003197427335866852,0.36401388551393365,0.0018273466529533386,3,0.3366237881682756,0.34007980090666917,0.3387830258293198,0.3575768707009688,0.0,0.0
mohamed-sissoko,252,mohamed-sissoko,Mohamed Sissoko,Paris Saint-Germain,France,22.01.1985,191.0,81.0,Defensive Midfielder,319,179,63,77,9,82,6,1,147,42,0.33843968267969654,0.0030859666412564454,0.3731996300047704,0.014481633632696252,5,0.334073880734659,0.3860841080815632,0.3479944099187438,0.4204125575303057,0.0,0.0
mohammed-abdellaoue,1485,mohammed-abdellaoue,Mohammed Abdellaoue,Hannover 96,Germany,23.10.1985,182.0,82.0,Center Forward,223,83,44,96,74,8,0,0,89,29,0.3438261619172349,0.00018438958660868567,0.480501734921694,0.0009038383199366296,2,0.3335097542418039,0.4033029482436399,0.34121959019161047,0.48071347646968143,0.0,0.0
moises_2,2871,moises_2, Moisés,Granada CF,Spain,20.02.1981,185.0,85.0,Defensive Midfielder,215,84,59,72,7,64,4,1,68,16,0.36217739360734724,0.0002675057266758711,0.5671881519366232,0.0012412440442541859,2,0.36106032438497326,0.5640596880623875,0.366036773184446,0.5753600834787285,0.7397871883743441,1.1765946230890878
momar-bangoura,115479,momar-bangoura,Momar Bangoura,Olympique Marseille,France,24.02.1994,176.0,65.0,Defensive Midfielder,2,0,0,2,0,0,0,0,2,1,0.334683895844357,0.000150884729853696,0.336100963135171,0.000585966358000684,4,0.334683895844357,0.336100963135171,0.334683895844357,0.336100963135171,0.0,0.0
morata,2872,morata, Morata,Real Madrid,Spain,23.10.1992,190.0,82.0,Center Forward,83,64,11,8,40,14,0,0,47,13,0.3681766637076846,0.0002996965401587513,0.6230009071998391,0.001424570247429458,3,0.3436422000329492,0.4478096978696668,0.36607959382677124,0.6042660617876795,0.0,0.0
morgan-amalfitano,1066,morgan-amalfitano,Morgan Amalfitano,Olympique Marseille,France,20.03.1985,176.0,68.0,Right Midfielder,250,85,79,86,20,50,0,1,62,17,0.33937957076472175,0.0010570124334804895,0.39417062260610963,0.004471814020549933,2,0.32878888880916723,0.36226559437208655,0.33572727799429947,0.3545589663106228,0.0,0.0
moritz-leitner,709,moritz-leitner,Moritz Leitner,Borussia Dortmund,Germany,08.12.1992,176.0,66.0,Attacking Midfielder,138,72,32,34,9,15,1,1,67,19,0.34271475241168087,0.0002832556766191626,0.40984690360079584,0.0017230496995045063,2,0.3353860856709281,0.3556168589909639,0.33967312509075226,0.3726331301550434,0.0,0.0
mouhamadou-dabo,1067,mouhamadou-dabo,Mouhamadou Dabo,Olympique Lyon,France,28.11.1986,176.0,65.0,Left Fullback,233,102,56,75,2,31,1,3,80,22,0.35087609360734845,0.0011922736099961844,0.47779396441921385,0.006588075391742482,5,0.328738448084819,0.45352505588210734,0.3429197700192072,0.4042393083729879,0.0,0.0
moussa-dembele,1068,moussa-dembele,Moussa Dembélé,Tottenham Hotspur,England,16.07.1987,177.0,64.0,Center Midfielder,415,188,94,133,57,34,0,3,138,39,0.3527527975304516,0.0011230736805992049,0.5137491650544403,0.005383349604291582,3,0.3326918304495748,0.3872978762293107,0.34618214369987255,0.4565579300234942,0.0,0.0
moussa-sissoko,2875,moussa-sissoko,Moussa Sissoko,Toulouse FC,France,16.08.1989,187.0,83.0,Attacking Midfielder,277,103,73,101,27,39,1,0,79,18,0.343987145885,0.0002307183153018999,0.41193973565983033,0.0010079716278540115,5,0.329439752935325,0.3666900703410432,0.3365315374010231,0.36283778221163693,0.0,0.0
movilla,1069,movilla, Movilla,Real Zaragoza,Spain,08.02.1975,171.0,70.0,Defensive Midfielder,439,165,114,160,13,70,1,2,90,9,0.3674325521813241,0.0009667429732116929,0.5805619034281443,0.0044448924096926875,2,0.36529777203606645,0.5603333709962928,0.3693890525458822,0.5867114647780843,0.0,0.0
moya,1783,moya, Moyá,Getafe CF,Spain,02.04.1984,189.0,82.0,Goalkeeper,219,78,55,86,0,11,0,2,46,8,0.36729936624100173,0.00014706120886435057,0.5793700223101801,0.0006484985199046508,1,0.3527929230095242,0.5042062339791458,0.36934868786057934,0.58642217316655,0.355498137405798,0.517225106182161
muniain,1486,muniain, Muniain,Athletic Bilbao,Spain,19.12.1992,169.0,63.0,Right Winger,242,116,50,76,36,38,0,1,82,31,0.3653649637813974,0.0002110607747926572,0.6014812688707738,0.0010218421108132692,1,0.3381293407094531,0.4167681431124502,0.3671442434723835,0.592963416592145,0.0,0.0
